customer_id,country,signup_date,last_observed_date,source_system,is_simulated,simulation_version
C15694,United Kingdom,2010-12-02 07:49:00,2011-12-09 09:44:00,UCI Online Retail,False,
C15695,United Kingdom,2011-03-18 08:31:00,2011-03-18 08:32:00,UCI Online Retail,False,
C15696,United Kingdom,2011-01-17 11:24:00,2011-11-06 14:02:00,UCI Online Retail,False,
C15699,United Kingdom,2011-11-22 08:26:00,2011-11-22 08:26:00,UCI Online Retail,False,
C15700,United Kingdom,2011-06-19 15:36:00,2011-06-20 16:53:00,UCI Online Retail,False,
C15701,United Kingdom,2011-08-21 12:36:00,2011-12-07 14:39:00,UCI Online Retail,False,
C15703,United Kingdom,2011-03-20 10:51:00,2011-03-20 10:51:00,UCI Online Retail,False,
C15704,United Kingdom,2011-05-08 12:42:00,2011-07-22 13:35:00,UCI Online Retail,False,
C15705,United Kingdom,2011-05-22 15:37:00,2011-05-22 15:37:00,UCI Online Retail,False,
C15706,United Kingdom,2011-08-15 14:32:00,2011-10-11 10:14:00,UCI Online Retail,False,
C15707,United Kingdom,2011-09-14 14:19:00,2011-11-04 14:35:00,UCI Online Retail,False,
C15708,United Kingdom,2010-12-05 10:25:00,2011-10-30 10:54:00,UCI Online Retail,False,
C15709,United Kingdom,2011-03-01 10:38:00,2011-03-01 10:38:00,UCI Online Retail,False,
C15712,United Kingdom,2011-02-25 11:32:00,2011-11-30 14:09:00,UCI Online Retail,False,
C15713,United Kingdom,2010-12-08 15:16:00,2011-07-19 13:34:00,UCI Online Retail,False,
C15714,United Kingdom,2011-09-23 11:25:00,2011-11-28 11:26:00,UCI Online Retail,False,
C15716,United Kingdom,2010-12-05 12:26:00,2011-07-17 11:59:00,UCI Online Retail,False,
C15717,United Kingdom,2011-04-19 13:21:00,2011-04-19 13:21:00,UCI Online Retail,False,
C15719,United Kingdom,2011-01-06 12:31:00,2011-11-07 12:29:00,UCI Online Retail,False,
C15720,United Kingdom,2011-11-15 14:48:00,2011-11-15 14:48:00,UCI Online Retail,False,
C15721,United Kingdom,2011-11-28 12:14:00,2011-11-28 12:14:00,UCI Online Retail,False,
C15722,United Kingdom,2011-02-22 12:24:00,2011-11-04 11:43:00,UCI Online Retail,False,
C15723,United Kingdom,2010-12-10 11:12:00,2010-12-10 11:12:00,UCI Online Retail,False,
C15724,United Kingdom,2011-02-28 10:40:00,2011-05-22 14:40:00,UCI Online Retail,False,
C15725,United Kingdom,2011-11-24 14:51:00,2011-11-24 14:51:00,UCI Online Retail,False,
C15727,United Kingdom,2010-12-15 15:47:00,2011-11-23 12:36:00,UCI Online Retail,False,
C15728,United Kingdom,2011-10-21 14:03:00,2011-10-21 14:03:00,UCI Online Retail,False,
C15729,United Kingdom,2011-05-11 12:36:00,2011-05-25 16:43:00,UCI Online Retail,False,
C15730,United Kingdom,2011-05-17 12:43:00,2011-10-05 12:31:00,UCI Online Retail,False,
C15732,United Kingdom,2010-12-02 15:00:00,2011-05-11 14:24:00,UCI Online Retail,False,
C15733,United Kingdom,2011-03-02 09:05:00,2011-03-02 09:05:00,UCI Online Retail,False,
C15734,United Kingdom,2011-05-23 14:59:00,2011-08-17 10:50:00,UCI Online Retail,False,
C15737,United Kingdom,2011-04-11 10:01:00,2011-11-25 11:21:00,UCI Online Retail,False,
C15738,United Kingdom,2010-12-02 12:50:00,2011-11-21 08:26:00,UCI Online Retail,False,
C15739,United Kingdom,2011-10-04 13:42:00,2011-10-04 13:42:00,UCI Online Retail,False,
C15740,United Kingdom,2011-10-21 14:29:00,2011-10-21 14:29:00,UCI Online Retail,False,
C15743,United Kingdom,2011-06-08 10:14:00,2011-11-23 17:19:00,UCI Online Retail,False,
C15744,United Kingdom,2011-09-23 09:52:00,2011-09-23 09:52:00,UCI Online Retail,False,
C15745,United Kingdom,2011-04-17 13:04:00,2011-12-01 11:18:00,UCI Online Retail,False,
C15746,United Kingdom,2011-07-28 15:21:00,2011-07-28 15:27:00,UCI Online Retail,False,
C15747,United Kingdom,2011-06-20 11:30:00,2011-11-27 12:26:00,UCI Online Retail,False,
C15748,United Kingdom,2011-10-30 12:51:00,2011-10-30 12:51:00,UCI Online Retail,False,
C15749,United Kingdom,2011-01-11 12:55:00,2011-04-18 13:20:00,UCI Online Retail,False,
C15750,United Kingdom,2010-12-08 10:36:00,2011-12-07 12:34:00,UCI Online Retail,False,
C15752,United Kingdom,2010-12-02 09:43:00,2011-10-31 11:37:00,UCI Online Retail,False,
C15753,United Kingdom,2011-02-08 12:41:00,2011-02-08 12:41:00,UCI Online Retail,False,
C15754,United Kingdom,2011-04-07 12:24:00,2011-10-20 11:44:00,UCI Online Retail,False,
C15755,United Kingdom,2011-02-18 11:53:00,2011-12-08 18:59:00,UCI Online Retail,False,
C15756,United Kingdom,2011-04-04 14:00:00,2011-10-09 13:30:00,UCI Online Retail,False,
C15757,United Kingdom,2011-05-06 11:40:00,2011-10-05 12:14:00,UCI Online Retail,False,
C15758,United Kingdom,2011-11-15 10:48:00,2011-11-15 10:48:00,UCI Online Retail,False,
C15759,United Kingdom,2010-12-16 15:29:00,2011-05-05 15:13:00,UCI Online Retail,False,
C15762,United Kingdom,2011-09-23 15:17:00,2011-10-05 16:15:00,UCI Online Retail,False,
C15763,United Kingdom,2011-09-23 12:10:00,2011-11-08 09:44:00,UCI Online Retail,False,
C15764,United Kingdom,2011-03-08 09:23:00,2011-09-19 16:16:00,UCI Online Retail,False,
C15766,United Kingdom,2011-10-06 17:03:00,2011-10-06 17:03:00,UCI Online Retail,False,
C15768,United Kingdom,2011-04-28 09:20:00,2011-08-16 10:48:00,UCI Online Retail,False,
C15769,United Kingdom,2010-12-03 15:16:00,2011-12-02 13:52:00,UCI Online Retail,False,
C15773,United Kingdom,2011-12-04 12:48:00,2011-12-04 12:48:00,UCI Online Retail,False,
C15774,United Kingdom,2011-10-02 12:04:00,2011-10-02 12:04:00,UCI Online Retail,False,
C15775,United Kingdom,2011-04-08 12:56:00,2011-04-08 12:56:00,UCI Online Retail,False,
C15776,United Kingdom,2011-07-29 13:46:00,2011-07-29 13:46:00,UCI Online Retail,False,
C15777,United Kingdom,2010-12-13 16:38:00,2011-04-12 16:43:00,UCI Online Retail,False,
C15780,United Kingdom,2010-12-17 11:43:00,2011-06-09 12:01:00,UCI Online Retail,False,
C15781,United Kingdom,2011-02-07 09:15:00,2011-11-14 14:57:00,UCI Online Retail,False,
C15782,United Kingdom,2011-09-11 14:29:00,2011-11-30 10:49:00,UCI Online Retail,False,
C15783,United Kingdom,2011-11-29 09:50:00,2011-11-29 09:50:00,UCI Online Retail,False,
C15785,United Kingdom,2011-02-17 14:17:00,2011-11-10 12:08:00,UCI Online Retail,False,
C15786,United Kingdom,2011-08-17 13:33:00,2011-10-27 10:53:00,UCI Online Retail,False,
C15787,United Kingdom,2011-10-09 13:11:00,2011-11-13 14:55:00,UCI Online Retail,False,
C15789,United Kingdom,2010-12-16 14:35:00,2010-12-16 14:35:00,UCI Online Retail,False,
C15790,United Kingdom,2011-11-29 14:53:00,2011-11-29 14:53:00,UCI Online Retail,False,
C15791,United Kingdom,2011-05-19 15:15:00,2011-10-27 10:14:00,UCI Online Retail,False,
C15793,United Kingdom,2011-03-16 10:45:00,2011-11-30 15:08:00,UCI Online Retail,False,
C15795,United Kingdom,2011-07-13 10:43:00,2011-07-13 10:43:00,UCI Online Retail,False,
C15796,United Kingdom,2011-02-10 15:40:00,2011-12-08 19:55:00,UCI Online Retail,False,
C15797,United Kingdom,2011-01-24 15:47:00,2011-08-18 17:04:00,UCI Online Retail,False,
C15799,United Kingdom,2011-01-09 15:13:00,2011-09-25 12:46:00,UCI Online Retail,False,
C15800,United Kingdom,2011-04-07 12:39:00,2011-08-24 14:23:00,UCI Online Retail,False,
C15801,United Kingdom,2011-08-22 09:53:00,2011-10-24 13:52:00,UCI Online Retail,False,
C15802,United Kingdom,2011-07-20 11:23:00,2011-07-20 11:40:00,UCI Online Retail,False,
C15803,United Kingdom,2011-10-19 14:56:00,2011-10-19 14:56:00,UCI Online Retail,False,
C15804,United Kingdom,2011-05-25 10:12:00,2011-12-09 12:31:00,UCI Online Retail,False,
C15805,United Kingdom,2010-12-10 09:33:00,2011-11-16 16:32:00,UCI Online Retail,False,
C15806,United Kingdom,2011-03-08 09:24:00,2011-10-24 14:35:00,UCI Online Retail,False,
C15807,United Kingdom,2011-09-23 14:43:00,2011-10-20 14:10:00,UCI Online Retail,False,
C15808,United Kingdom,2010-12-05 13:05:00,2011-02-06 14:33:00,UCI Online Retail,False,
C15809,United Kingdom,2011-02-10 11:16:00,2011-11-04 12:05:00,UCI Online Retail,False,
C15810,United Kingdom,2011-02-16 09:11:00,2011-09-22 09:38:00,UCI Online Retail,False,
C15811,United Kingdom,2010-12-09 15:29:00,2011-11-22 15:29:00,UCI Online Retail,False,
C15812,United Kingdom,2011-01-26 12:12:00,2011-08-24 14:19:00,UCI Online Retail,False,
C15813,United Kingdom,2011-04-14 09:09:00,2011-05-16 08:13:00,UCI Online Retail,False,
C15814,United Kingdom,2011-10-20 09:04:00,2011-12-06 15:01:00,UCI Online Retail,False,
C15815,United Kingdom,2011-03-25 08:43:00,2011-10-07 12:42:00,UCI Online Retail,False,
C15819,United Kingdom,2011-03-08 09:45:00,2011-10-21 14:50:00,UCI Online Retail,False,
C15820,United Kingdom,2011-01-24 12:00:00,2011-01-24 12:00:00,UCI Online Retail,False,
C15821,United Kingdom,2011-10-09 13:28:00,2011-10-26 15:48:00,UCI Online Retail,False,
C15822,United Kingdom,2010-12-15 13:38:00,2011-12-06 14:50:00,UCI Online Retail,False,
C15823,United Kingdom,2010-12-02 15:08:00,2011-01-06 12:58:00,UCI Online Retail,False,
C15825,United Kingdom,2011-06-20 13:27:00,2011-06-20 13:27:00,UCI Online Retail,False,
C15826,United Kingdom,2011-05-13 10:44:00,2011-10-19 13:24:00,UCI Online Retail,False,
C15827,United Kingdom,2010-12-02 13:06:00,2011-09-27 15:35:00,UCI Online Retail,False,
C15829,United Kingdom,2011-07-22 10:23:00,2011-09-01 16:45:00,UCI Online Retail,False,
C15830,United Kingdom,2011-11-02 10:40:00,2011-11-10 13:35:00,UCI Online Retail,False,
C15831,United Kingdom,2011-01-19 14:44:00,2011-10-12 13:14:00,UCI Online Retail,False,
C15832,United Kingdom,2011-03-30 15:29:00,2011-03-30 15:29:00,UCI Online Retail,False,
C15834,United Kingdom,2010-12-02 16:45:00,2011-09-30 14:41:00,UCI Online Retail,False,
C15835,United Kingdom,2011-01-13 10:35:00,2011-10-26 15:47:00,UCI Online Retail,False,
C15836,United Kingdom,2011-10-20 17:13:00,2011-10-25 15:37:00,UCI Online Retail,False,
C15837,United Kingdom,2011-10-06 09:01:00,2011-10-06 09:01:00,UCI Online Retail,False,
C15838,United Kingdom,2010-12-02 14:23:00,2011-11-28 14:00:00,UCI Online Retail,False,
C15839,United Kingdom,2011-07-14 16:35:00,2011-11-14 13:25:00,UCI Online Retail,False,
C15840,United Kingdom,2011-06-20 11:42:00,2011-10-12 09:08:00,UCI Online Retail,False,
C15841,United Kingdom,2011-01-05 11:25:00,2011-10-06 18:31:00,UCI Online Retail,False,
C15843,United Kingdom,2011-02-09 10:19:00,2011-02-09 10:19:00,UCI Online Retail,False,
C15844,United Kingdom,2011-10-24 15:19:00,2011-10-24 15:19:00,UCI Online Retail,False,
C15845,United Kingdom,2011-01-06 17:19:00,2011-11-22 09:42:00,UCI Online Retail,False,
C15847,United Kingdom,2011-02-24 16:46:00,2011-11-01 14:41:00,UCI Online Retail,False,
C15850,United Kingdom,2011-06-24 14:16:00,2011-11-20 14:14:00,UCI Online Retail,False,
C15852,United Kingdom,2011-05-26 13:26:00,2011-06-06 11:22:00,UCI Online Retail,False,
C15853,United Kingdom,2011-10-19 10:38:00,2011-10-19 10:38:00,UCI Online Retail,False,
C15854,United Kingdom,2010-12-13 11:47:00,2011-12-05 13:39:00,UCI Online Retail,False,
C15855,United Kingdom,2011-03-21 12:32:00,2011-07-26 10:20:00,UCI Online Retail,False,
C15856,United Kingdom,2010-12-09 13:34:00,2011-12-05 17:09:00,UCI Online Retail,False,
C15857,United Kingdom,2011-11-21 12:18:00,2011-11-21 12:18:00,UCI Online Retail,False,
C15858,United Kingdom,2010-12-07 14:31:00,2011-11-24 12:48:00,UCI Online Retail,False,
C15860,United Kingdom,2010-12-06 11:38:00,2011-10-30 11:25:00,UCI Online Retail,False,
C15861,United Kingdom,2011-03-17 20:12:00,2011-11-27 15:59:00,UCI Online Retail,False,
C15862,United Kingdom,2010-12-01 11:21:00,2011-12-01 13:28:00,UCI Online Retail,False,
C15863,United Kingdom,2011-05-31 11:36:00,2011-11-14 12:49:00,UCI Online Retail,False,
C15864,United Kingdom,2011-01-27 16:43:00,2011-11-17 13:32:00,UCI Online Retail,False,
C15865,United Kingdom,2011-05-10 11:44:00,2011-10-30 12:43:00,UCI Online Retail,False,
C15866,United Kingdom,2011-08-30 14:09:00,2011-08-30 14:09:00,UCI Online Retail,False,
C15867,United Kingdom,2010-12-05 14:17:00,2011-12-04 13:37:00,UCI Online Retail,False,
C15869,United Kingdom,2011-03-07 17:19:00,2011-03-07 17:23:00,UCI Online Retail,False,
C15870,United Kingdom,2011-11-07 10:58:00,2011-11-07 10:58:00,UCI Online Retail,False,
C15872,United Kingdom,2011-11-25 11:54:00,2011-11-25 11:55:00,UCI Online Retail,False,
C15874,United Kingdom,2011-02-28 13:28:00,2011-10-07 12:58:00,UCI Online Retail,False,
C15877,United Kingdom,2011-11-22 11:18:00,2011-12-08 11:57:00,UCI Online Retail,False,
C15880,United Kingdom,2010-12-05 13:00:00,2010-12-05 13:09:00,UCI Online Retail,False,
C15881,United Kingdom,2010-12-10 13:32:00,2011-01-31 16:59:00,UCI Online Retail,False,
C15882,United Kingdom,2010-12-06 13:01:00,2011-05-25 11:35:00,UCI Online Retail,False,
C15883,United Kingdom,2011-11-06 14:50:00,2011-12-07 17:05:00,UCI Online Retail,False,
C15885,United Kingdom,2011-02-03 15:28:00,2011-09-08 10:43:00,UCI Online Retail,False,
C15886,United Kingdom,2011-10-10 14:25:00,2011-10-10 14:25:00,UCI Online Retail,False,
C15888,United Kingdom,2011-09-20 12:30:00,2011-09-21 09:44:00,UCI Online Retail,False,
C15889,United Kingdom,2010-12-05 15:12:00,2011-07-06 11:10:00,UCI Online Retail,False,
C15891,United Kingdom,2011-04-27 12:35:00,2011-04-27 12:35:00,UCI Online Retail,False,
C15894,United Kingdom,2010-12-05 14:06:00,2011-03-31 13:50:00,UCI Online Retail,False,
C15895,United Kingdom,2011-07-13 10:27:00,2011-07-13 10:27:00,UCI Online Retail,False,
C15897,United Kingdom,2011-05-29 13:32:00,2011-05-29 13:50:00,UCI Online Retail,False,
C15898,United Kingdom,2010-12-06 11:01:00,2011-12-08 15:23:00,UCI Online Retail,False,
C15899,United Kingdom,2010-12-06 10:36:00,2010-12-06 10:36:00,UCI Online Retail,False,
C15900,United Kingdom,2011-11-16 12:19:00,2011-11-16 12:19:00,UCI Online Retail,False,
C15901,United Kingdom,2011-07-08 12:18:00,2011-11-23 12:43:00,UCI Online Retail,False,
C15903,United Kingdom,2011-02-17 14:04:00,2011-11-30 08:08:00,UCI Online Retail,False,
C15904,United Kingdom,2011-12-01 14:50:00,2011-12-01 14:50:00,UCI Online Retail,False,
C15906,United Kingdom,2011-03-29 13:18:00,2011-11-20 12:24:00,UCI Online Retail,False,
C15907,United Kingdom,2011-05-13 13:01:00,2011-12-06 12:21:00,UCI Online Retail,False,
C15909,United Kingdom,2011-06-19 10:38:00,2011-06-19 10:38:00,UCI Online Retail,False,
C15910,United Kingdom,2011-01-27 11:55:00,2011-12-09 10:51:00,UCI Online Retail,False,
C15912,United Kingdom,2011-04-20 17:10:00,2011-06-14 14:29:00,UCI Online Retail,False,
C15916,United Kingdom,2010-12-08 12:49:00,2011-11-23 13:46:00,UCI Online Retail,False,
C15917,United Kingdom,2011-04-06 10:40:00,2011-04-06 10:40:00,UCI Online Retail,False,
C15918,United Kingdom,2011-03-13 15:55:00,2011-06-02 11:42:00,UCI Online Retail,False,
C15919,United Kingdom,2010-12-06 11:26:00,2011-11-20 11:28:00,UCI Online Retail,False,
C15920,United Kingdom,2011-07-08 15:16:00,2011-07-08 15:31:00,UCI Online Retail,False,
C15921,United Kingdom,2011-06-20 11:03:00,2011-06-20 11:03:00,UCI Online Retail,False,
C15922,United Kingdom,2010-12-01 13:51:00,2010-12-02 13:05:00,UCI Online Retail,False,
C15923,United Kingdom,2010-12-02 12:16:00,2010-12-02 12:16:00,UCI Online Retail,False,
C15925,United Kingdom,2011-05-29 15:35:00,2011-05-29 15:35:00,UCI Online Retail,False,
C15930,United Kingdom,2011-10-03 14:52:00,2011-10-03 14:52:00,UCI Online Retail,False,
C15932,United Kingdom,2011-02-23 14:50:00,2011-12-05 17:13:00,UCI Online Retail,False,
C15933,United Kingdom,2011-09-14 12:05:00,2011-11-18 13:14:00,UCI Online Retail,False,
C15935,United Kingdom,2011-04-12 09:35:00,2011-04-14 13:27:00,UCI Online Retail,False,
C15937,United Kingdom,2011-10-06 15:48:00,2011-10-06 15:48:00,UCI Online Retail,False,
C15938,United Kingdom,2011-01-20 10:11:00,2011-08-19 12:56:00,UCI Online Retail,False,
C15939,United Kingdom,2011-01-12 12:43:00,2011-09-11 11:30:00,UCI Online Retail,False,
C15940,United Kingdom,2011-02-01 16:18:00,2011-02-01 16:21:00,UCI Online Retail,False,
C15942,United Kingdom,2011-07-29 09:01:00,2011-07-29 09:01:00,UCI Online Retail,False,
C15944,United Kingdom,2011-03-08 10:33:00,2011-03-08 10:33:00,UCI Online Retail,False,
C15945,United Kingdom,2010-12-09 13:14:00,2010-12-09 13:14:00,UCI Online Retail,False,
C15947,United Kingdom,2011-09-18 10:46:00,2011-09-18 10:46:00,UCI Online Retail,False,
C15948,United Kingdom,2011-10-27 08:35:00,2011-12-01 15:32:00,UCI Online Retail,False,
C15949,United Kingdom,2011-09-29 17:34:00,2011-11-23 09:09:00,UCI Online Retail,False,
C15950,United Kingdom,2010-12-15 11:56:00,2011-12-08 10:34:00,UCI Online Retail,False,
C15951,United Kingdom,2011-02-27 11:57:00,2011-12-08 18:57:00,UCI Online Retail,False,
C15952,United Kingdom,2011-04-28 12:55:00,2011-11-06 11:18:00,UCI Online Retail,False,
C15953,United Kingdom,2010-12-05 15:15:00,2011-11-24 15:32:00,UCI Online Retail,False,
C15955,United Kingdom,2010-12-02 11:22:00,2011-11-15 14:15:00,UCI Online Retail,False,
C15957,United Kingdom,2011-11-08 12:14:00,2011-11-08 12:14:00,UCI Online Retail,False,
C15958,United Kingdom,2011-09-26 13:41:00,2011-09-26 13:41:00,UCI Online Retail,False,
C15963,United Kingdom,2011-10-25 13:05:00,2011-11-20 11:33:00,UCI Online Retail,False,
C15965,United Kingdom,2010-12-07 13:18:00,2011-11-22 16:44:00,UCI Online Retail,False,
C15967,United Kingdom,2011-01-25 11:57:00,2011-11-16 15:41:00,UCI Online Retail,False,
C15969,United Kingdom,2011-06-07 12:19:00,2011-12-07 11:06:00,UCI Online Retail,False,
C15970,United Kingdom,2011-02-09 12:08:00,2011-02-09 12:08:00,UCI Online Retail,False,
C15971,United Kingdom,2011-02-01 16:47:00,2011-11-22 12:50:00,UCI Online Retail,False,
C15973,United Kingdom,2010-12-08 11:42:00,2011-04-18 09:39:00,UCI Online Retail,False,
C15974,United Kingdom,2011-02-24 10:10:00,2011-10-31 13:13:00,UCI Online Retail,False,
C15975,United Kingdom,2011-09-16 13:33:00,2011-09-16 13:33:00,UCI Online Retail,False,
C15976,United Kingdom,2011-05-03 17:12:00,2011-06-27 13:00:00,UCI Online Retail,False,
C15977,United Kingdom,2011-10-31 16:24:00,2011-11-22 13:29:00,UCI Online Retail,False,
C15978,United Kingdom,2011-09-23 15:21:00,2011-09-23 15:21:00,UCI Online Retail,False,
C15980,United Kingdom,2011-03-30 15:05:00,2011-09-12 09:41:00,UCI Online Retail,False,
C15981,United Kingdom,2011-02-01 13:50:00,2011-11-15 08:00:00,UCI Online Retail,False,
C15983,United Kingdom,2010-12-01 12:15:00,2011-11-17 17:34:00,UCI Online Retail,False,
C15984,United Kingdom,2010-12-06 13:21:00,2011-12-07 12:16:00,UCI Online Retail,False,
C15985,United Kingdom,2011-04-17 11:04:00,2011-08-08 16:31:00,UCI Online Retail,False,
C15986,United Kingdom,2011-11-09 15:17:00,2011-11-09 15:17:00,UCI Online Retail,False,
C15987,United Kingdom,2010-12-06 08:34:00,2011-11-27 15:38:00,UCI Online Retail,False,
C15988,United Kingdom,2011-11-20 13:23:00,2011-11-20 13:23:00,UCI Online Retail,False,
C15990,United Kingdom,2011-02-25 15:35:00,2011-10-26 15:58:00,UCI Online Retail,False,
C15992,United Kingdom,2011-12-06 11:00:00,2011-12-06 11:00:00,UCI Online Retail,False,
C15993,United Kingdom,2011-10-26 16:21:00,2011-12-01 10:45:00,UCI Online Retail,False,
C15994,United Kingdom,2011-10-16 12:28:00,2011-10-16 12:28:00,UCI Online Retail,False,
C15996,United Kingdom,2010-12-08 15:59:00,2011-09-12 15:14:00,UCI Online Retail,False,
C15998,United Kingdom,2010-12-12 13:32:00,2011-11-03 12:45:00,UCI Online Retail,False,
C16000,United Kingdom,2011-12-07 12:14:00,2011-12-07 12:17:00,UCI Online Retail,False,
C16003,United Kingdom,2010-12-15 12:09:00,2011-11-10 09:57:00,UCI Online Retail,False,
C16005,United Kingdom,2011-03-14 11:46:00,2011-11-27 13:47:00,UCI Online Retail,False,
C16006,United Kingdom,2011-05-12 13:12:00,2011-05-12 13:12:00,UCI Online Retail,False,
C16007,United Kingdom,2011-05-08 13:32:00,2011-10-23 11:05:00,UCI Online Retail,False,
C16008,United Kingdom,2011-05-19 10:54:00,2011-11-16 10:32:00,UCI Online Retail,False,
C16009,United Kingdom,2011-07-03 11:26:00,2011-11-17 16:51:00,UCI Online Retail,False,
C16010,United Kingdom,2010-12-12 12:18:00,2011-04-08 10:14:00,UCI Online Retail,False,
C16011,United Kingdom,2010-12-08 16:34:00,2011-12-01 16:31:00,UCI Online Retail,False,
C16012,United Kingdom,2011-07-07 18:02:00,2011-11-04 13:25:00,UCI Online Retail,False,
C16013,United Kingdom,2010-12-03 13:09:00,2011-12-06 10:36:00,UCI Online Retail,False,
C16014,United Kingdom,2011-02-21 17:42:00,2011-11-04 11:23:00,UCI Online Retail,False,
C16015,United Kingdom,2011-10-21 12:56:00,2011-12-06 10:58:00,UCI Online Retail,False,
C16016,United Kingdom,2010-12-08 12:36:00,2011-12-06 14:35:00,UCI Online Retail,False,
C16017,United Kingdom,2011-10-23 12:56:00,2011-10-23 12:56:00,UCI Online Retail,False,
C16018,United Kingdom,2011-06-12 13:52:00,2011-10-31 14:13:00,UCI Online Retail,False,
C16019,United Kingdom,2010-12-10 12:29:00,2011-12-08 10:06:00,UCI Online Retail,False,
C16020,United Kingdom,2011-10-05 13:54:00,2011-11-23 11:18:00,UCI Online Retail,False,
C16022,United Kingdom,2011-03-24 13:16:00,2011-03-24 13:16:00,UCI Online Retail,False,
C16023,United Kingdom,2011-03-18 13:32:00,2011-10-24 16:34:00,UCI Online Retail,False,
C16024,United Kingdom,2011-11-27 13:26:00,2011-11-27 13:26:00,UCI Online Retail,False,
C16025,United Kingdom,2011-11-10 11:45:00,2011-11-10 11:45:00,UCI Online Retail,False,
C16026,United Kingdom,2011-10-27 13:53:00,2011-10-27 13:53:00,UCI Online Retail,False,
C16027,United Kingdom,2011-02-10 12:19:00,2011-09-09 10:47:00,UCI Online Retail,False,
C16029,United Kingdom,2010-12-01 09:57:00,2011-11-01 10:27:00,UCI Online Retail,False,
C16030,United Kingdom,2011-02-03 11:28:00,2011-02-03 11:28:00,UCI Online Retail,False,
C16031,United Kingdom,2011-04-06 14:23:00,2011-09-08 13:07:00,UCI Online Retail,False,
C16033,United Kingdom,2010-12-05 10:36:00,2011-12-04 12:44:00,UCI Online Retail,False,
C16034,United Kingdom,2011-01-11 11:54:00,2011-05-27 16:17:00,UCI Online Retail,False,
C16036,United Kingdom,2011-03-21 13:01:00,2011-09-13 14:53:00,UCI Online Retail,False,
C16037,United Kingdom,2010-12-16 10:18:00,2011-03-15 09:13:00,UCI Online Retail,False,
C16038,United Kingdom,2011-05-22 11:29:00,2011-12-02 12:40:00,UCI Online Retail,False,
C16040,United Kingdom,2011-03-16 09:58:00,2011-10-05 13:47:00,UCI Online Retail,False,
C16041,United Kingdom,2011-07-21 16:27:00,2011-11-09 12:25:00,UCI Online Retail,False,
C16042,United Kingdom,2010-12-02 12:50:00,2011-11-17 17:50:00,UCI Online Retail,False,
C16043,United Kingdom,2011-01-26 11:14:00,2011-11-02 12:50:00,UCI Online Retail,False,
C16045,United Kingdom,2011-02-22 14:55:00,2011-08-12 12:41:00,UCI Online Retail,False,
C16048,United Kingdom,2010-12-01 15:27:00,2011-09-15 10:12:00,UCI Online Retail,False,
C16049,United Kingdom,2011-09-25 14:33:00,2011-10-30 13:19:00,UCI Online Retail,False,
C16050,United Kingdom,2011-06-19 11:44:00,2011-06-19 11:44:00,UCI Online Retail,False,
C16052,United Kingdom,2011-10-16 15:13:00,2011-10-16 15:13:00,UCI Online Retail,False,
C16053,United Kingdom,2011-08-09 14:57:00,2011-11-07 11:21:00,UCI Online Retail,False,
C16054,United Kingdom,2011-07-17 13:08:00,2011-07-17 13:08:00,UCI Online Retail,False,
C16055,United Kingdom,2011-05-03 09:26:00,2011-05-03 09:26:00,UCI Online Retail,False,
C16056,United Kingdom,2011-10-25 15:19:00,2011-10-25 15:19:00,UCI Online Retail,False,
C16057,United Kingdom,2011-02-28 10:35:00,2011-12-05 16:36:00,UCI Online Retail,False,
C16059,United Kingdom,2010-12-07 10:36:00,2011-10-05 09:56:00,UCI Online Retail,False,
C16061,United Kingdom,2011-03-15 14:41:00,2011-03-15 14:41:00,UCI Online Retail,False,
C16062,United Kingdom,2010-12-10 12:00:00,2011-11-30 12:15:00,UCI Online Retail,False,
C16063,United Kingdom,2011-03-24 14:55:00,2011-03-24 14:56:00,UCI Online Retail,False,
C16065,United Kingdom,2010-12-09 13:03:00,2010-12-09 13:03:00,UCI Online Retail,False,
C16066,United Kingdom,2011-08-07 14:33:00,2011-11-23 11:54:00,UCI Online Retail,False,
C16070,United Kingdom,2011-11-07 16:36:00,2011-11-17 15:50:00,UCI Online Retail,False,
C16071,United Kingdom,2011-10-26 11:14:00,2011-10-26 11:14:00,UCI Online Retail,False,
C16072,United Kingdom,2011-02-24 14:32:00,2011-02-24 14:32:00,UCI Online Retail,False,
C16073,United Kingdom,2011-02-15 15:41:00,2011-02-21 12:33:00,UCI Online Retail,False,
C16076,United Kingdom,2011-05-15 12:31:00,2011-12-06 14:59:00,UCI Online Retail,False,
C16078,United Kingdom,2011-03-01 09:47:00,2011-03-01 09:47:00,UCI Online Retail,False,
C16079,United Kingdom,2011-10-30 13:06:00,2011-11-23 12:48:00,UCI Online Retail,False,
C16080,United Kingdom,2011-03-10 14:44:00,2011-09-19 10:42:00,UCI Online Retail,False,
C16081,United Kingdom,2010-12-08 11:16:00,2011-10-14 13:06:00,UCI Online Retail,False,
C16083,United Kingdom,2010-12-14 11:51:00,2011-08-31 10:47:00,UCI Online Retail,False,
C16084,United Kingdom,2011-02-13 16:05:00,2011-02-13 16:05:00,UCI Online Retail,False,
C16085,United Kingdom,2011-01-23 12:07:00,2011-11-16 13:24:00,UCI Online Retail,False,
C16086,United Kingdom,2010-12-07 13:45:00,2011-10-11 13:09:00,UCI Online Retail,False,
C16091,United Kingdom,2011-05-25 09:18:00,2011-07-08 08:45:00,UCI Online Retail,False,
C16092,United Kingdom,2011-03-30 15:38:00,2011-09-02 11:46:00,UCI Online Retail,False,
