spend_id,date_key,campaign_id,channel_id,location_id,impressions,clicks,spend,source_system,source_record_id,is_simulated,simulation_version
SPEND-CMP-EMAIL-02-20110602,20110602,CMP-EMAIL-02,MKT_EMAIL,COUNTRY-united-kingdom,45553,1361,1481.08,Simulated extension,SPEND-CMP-EMAIL-02-20110602,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-02-20110603,20110603,CMP-EMAIL-02,MKT_EMAIL,COUNTRY-united-kingdom,26683,1465,2297.83,Simulated extension,SPEND-CMP-EMAIL-02-20110603,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-02-20110604,20110604,CMP-EMAIL-02,MKT_EMAIL,COUNTRY-united-kingdom,38385,757,649.43,Simulated extension,SPEND-CMP-EMAIL-02-20110604,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-02-20110605,20110605,CMP-EMAIL-02,MKT_EMAIL,COUNTRY-united-kingdom,16340,806,423.29,Simulated extension,SPEND-CMP-EMAIL-02-20110605,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110606,20110606,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,48782,1837,2515.72,Simulated extension,SPEND-CMP-EMAIL-03-20110606,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110607,20110607,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,48542,829,774.7,Simulated extension,SPEND-CMP-EMAIL-03-20110607,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110608,20110608,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,39411,1783,709.39,Simulated extension,SPEND-CMP-EMAIL-03-20110608,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110609,20110609,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,12976,709,847.52,Simulated extension,SPEND-CMP-EMAIL-03-20110609,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110610,20110610,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,11971,175,303.69,Simulated extension,SPEND-CMP-EMAIL-03-20110610,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110611,20110611,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,42513,1947,2921.28,Simulated extension,SPEND-CMP-EMAIL-03-20110611,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110612,20110612,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,12527,272,225.86,Simulated extension,SPEND-CMP-EMAIL-03-20110612,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110613,20110613,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,15685,564,663.81,Simulated extension,SPEND-CMP-EMAIL-03-20110613,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110614,20110614,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,51688,2388,1139.0,Simulated extension,SPEND-CMP-EMAIL-03-20110614,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110615,20110615,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,43980,1860,957.98,Simulated extension,SPEND-CMP-EMAIL-03-20110615,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110616,20110616,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,26059,1276,1473.06,Simulated extension,SPEND-CMP-EMAIL-03-20110616,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110617,20110617,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,15472,458,308.52,Simulated extension,SPEND-CMP-EMAIL-03-20110617,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110618,20110618,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,13499,191,133.46,Simulated extension,SPEND-CMP-EMAIL-03-20110618,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110619,20110619,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,49857,2232,3668.9,Simulated extension,SPEND-CMP-EMAIL-03-20110619,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110620,20110620,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,44740,1668,2800.95,Simulated extension,SPEND-CMP-EMAIL-03-20110620,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110621,20110621,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,41866,1577,825.56,Simulated extension,SPEND-CMP-EMAIL-03-20110621,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110622,20110622,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,27411,490,786.7,Simulated extension,SPEND-CMP-EMAIL-03-20110622,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110623,20110623,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,13978,715,886.7,Simulated extension,SPEND-CMP-EMAIL-03-20110623,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110624,20110624,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,16506,767,964.75,Simulated extension,SPEND-CMP-EMAIL-03-20110624,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110625,20110625,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,45354,2118,1747.36,Simulated extension,SPEND-CMP-EMAIL-03-20110625,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110626,20110626,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,38102,1513,1937.33,Simulated extension,SPEND-CMP-EMAIL-03-20110626,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110627,20110627,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,21717,288,405.32,Simulated extension,SPEND-CMP-EMAIL-03-20110627,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110628,20110628,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,44489,1123,808.66,Simulated extension,SPEND-CMP-EMAIL-03-20110628,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110629,20110629,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,30361,1003,1273.2,Simulated extension,SPEND-CMP-EMAIL-03-20110629,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110630,20110630,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,37082,1977,1739.85,Simulated extension,SPEND-CMP-EMAIL-03-20110630,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110701,20110701,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,43232,1862,1370.68,Simulated extension,SPEND-CMP-EMAIL-03-20110701,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110702,20110702,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,54375,1756,1809.22,Simulated extension,SPEND-CMP-EMAIL-03-20110702,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110703,20110703,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,31504,443,423.79,Simulated extension,SPEND-CMP-EMAIL-03-20110703,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110704,20110704,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,42456,971,976.82,Simulated extension,SPEND-CMP-EMAIL-03-20110704,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110705,20110705,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,12806,638,816.43,Simulated extension,SPEND-CMP-EMAIL-03-20110705,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110706,20110706,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,52037,1985,1079.97,Simulated extension,SPEND-CMP-EMAIL-03-20110706,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110707,20110707,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,43729,642,646.93,Simulated extension,SPEND-CMP-EMAIL-03-20110707,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110708,20110708,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,39560,800,1000.82,Simulated extension,SPEND-CMP-EMAIL-03-20110708,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110709,20110709,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,21566,626,752.9,Simulated extension,SPEND-CMP-EMAIL-03-20110709,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110710,20110710,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,42574,2279,1296.7,Simulated extension,SPEND-CMP-EMAIL-03-20110710,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110711,20110711,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,32989,1810,644.54,Simulated extension,SPEND-CMP-EMAIL-03-20110711,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110712,20110712,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,38885,1287,657.69,Simulated extension,SPEND-CMP-EMAIL-03-20110712,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110713,20110713,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,37251,949,565.67,Simulated extension,SPEND-CMP-EMAIL-03-20110713,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110714,20110714,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,36581,621,854.11,Simulated extension,SPEND-CMP-EMAIL-03-20110714,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110715,20110715,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,31331,1274,936.64,Simulated extension,SPEND-CMP-EMAIL-03-20110715,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110716,20110716,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,42003,1666,2424.46,Simulated extension,SPEND-CMP-EMAIL-03-20110716,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110717,20110717,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,41170,1826,2003.85,Simulated extension,SPEND-CMP-EMAIL-03-20110717,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110718,20110718,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,24250,460,791.75,Simulated extension,SPEND-CMP-EMAIL-03-20110718,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110719,20110719,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,26210,1271,1725.52,Simulated extension,SPEND-CMP-EMAIL-03-20110719,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110720,20110720,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,52504,1725,958.92,Simulated extension,SPEND-CMP-EMAIL-03-20110720,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110721,20110721,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,38852,1283,2178.17,Simulated extension,SPEND-CMP-EMAIL-03-20110721,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110722,20110722,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,22427,886,512.83,Simulated extension,SPEND-CMP-EMAIL-03-20110722,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110723,20110723,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,24668,1211,713.41,Simulated extension,SPEND-CMP-EMAIL-03-20110723,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110724,20110724,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,24666,1023,554.97,Simulated extension,SPEND-CMP-EMAIL-03-20110724,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110725,20110725,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,17268,450,266.02,Simulated extension,SPEND-CMP-EMAIL-03-20110725,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110726,20110726,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,19586,501,596.23,Simulated extension,SPEND-CMP-EMAIL-03-20110726,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110727,20110727,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,52256,1951,1143.76,Simulated extension,SPEND-CMP-EMAIL-03-20110727,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110728,20110728,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,25540,468,718.16,Simulated extension,SPEND-CMP-EMAIL-03-20110728,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110729,20110729,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,19122,659,1036.76,Simulated extension,SPEND-CMP-EMAIL-03-20110729,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110730,20110730,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,49871,2203,2114.98,Simulated extension,SPEND-CMP-EMAIL-03-20110730,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110731,20110731,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,51131,2547,1453.01,Simulated extension,SPEND-CMP-EMAIL-03-20110731,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110801,20110801,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,33332,1385,604.36,Simulated extension,SPEND-CMP-EMAIL-03-20110801,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110802,20110802,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,19744,720,958.62,Simulated extension,SPEND-CMP-EMAIL-03-20110802,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110803,20110803,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,41114,2115,2391.48,Simulated extension,SPEND-CMP-EMAIL-03-20110803,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110804,20110804,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,9823,254,193.75,Simulated extension,SPEND-CMP-EMAIL-03-20110804,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110805,20110805,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,29490,605,781.62,Simulated extension,SPEND-CMP-EMAIL-03-20110805,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110806,20110806,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,47641,1255,597.92,Simulated extension,SPEND-CMP-EMAIL-03-20110806,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110807,20110807,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,45463,752,1176.63,Simulated extension,SPEND-CMP-EMAIL-03-20110807,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110808,20110808,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,25332,821,581.73,Simulated extension,SPEND-CMP-EMAIL-03-20110808,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110809,20110809,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,50506,990,1302.87,Simulated extension,SPEND-CMP-EMAIL-03-20110809,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110810,20110810,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,8839,125,163.15,Simulated extension,SPEND-CMP-EMAIL-03-20110810,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110811,20110811,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,52207,1469,1651.8,Simulated extension,SPEND-CMP-EMAIL-03-20110811,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110812,20110812,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,13176,242,186.06,Simulated extension,SPEND-CMP-EMAIL-03-20110812,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110813,20110813,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,38871,1261,2068.83,Simulated extension,SPEND-CMP-EMAIL-03-20110813,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110814,20110814,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,13208,592,678.74,Simulated extension,SPEND-CMP-EMAIL-03-20110814,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110815,20110815,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,37435,996,992.45,Simulated extension,SPEND-CMP-EMAIL-03-20110815,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110816,20110816,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,11303,240,218.4,Simulated extension,SPEND-CMP-EMAIL-03-20110816,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110817,20110817,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,17865,429,611.72,Simulated extension,SPEND-CMP-EMAIL-03-20110817,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110818,20110818,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,50129,1761,808.2,Simulated extension,SPEND-CMP-EMAIL-03-20110818,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110819,20110819,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,53952,1838,1994.12,Simulated extension,SPEND-CMP-EMAIL-03-20110819,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110820,20110820,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,25217,887,797.12,Simulated extension,SPEND-CMP-EMAIL-03-20110820,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110821,20110821,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,33652,1174,1117.36,Simulated extension,SPEND-CMP-EMAIL-03-20110821,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110822,20110822,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,54915,2147,3653.59,Simulated extension,SPEND-CMP-EMAIL-03-20110822,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110823,20110823,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,31191,1505,2394.53,Simulated extension,SPEND-CMP-EMAIL-03-20110823,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110824,20110824,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,9981,152,82.57,Simulated extension,SPEND-CMP-EMAIL-03-20110824,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110825,20110825,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,41566,1002,1408.26,Simulated extension,SPEND-CMP-EMAIL-03-20110825,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110826,20110826,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,49979,2380,1685.42,Simulated extension,SPEND-CMP-EMAIL-03-20110826,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110827,20110827,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,14901,381,541.4,Simulated extension,SPEND-CMP-EMAIL-03-20110827,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110828,20110828,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,15564,847,495.88,Simulated extension,SPEND-CMP-EMAIL-03-20110828,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110829,20110829,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,29251,392,363.57,Simulated extension,SPEND-CMP-EMAIL-03-20110829,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110830,20110830,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,24246,738,428.44,Simulated extension,SPEND-CMP-EMAIL-03-20110830,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110831,20110831,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,35865,1321,1367.4,Simulated extension,SPEND-CMP-EMAIL-03-20110831,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110901,20110901,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,43219,1809,2740.26,Simulated extension,SPEND-CMP-EMAIL-03-20110901,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110902,20110902,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,43096,1128,1805.42,Simulated extension,SPEND-CMP-EMAIL-03-20110902,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110903,20110903,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,8214,388,603.56,Simulated extension,SPEND-CMP-EMAIL-03-20110903,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110904,20110904,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,38379,1465,665.03,Simulated extension,SPEND-CMP-EMAIL-03-20110904,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110905,20110905,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,9888,462,173.96,Simulated extension,SPEND-CMP-EMAIL-03-20110905,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-03-20110906,20110906,CMP-EMAIL-03,MKT_EMAIL,COUNTRY-united-kingdom,34400,1249,773.59,Simulated extension,SPEND-CMP-EMAIL-03-20110906,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110907,20110907,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,15430,560,944.32,Simulated extension,SPEND-CMP-EMAIL-04-20110907,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110908,20110908,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,43099,1498,2182.25,Simulated extension,SPEND-CMP-EMAIL-04-20110908,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110909,20110909,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,47677,2483,3919.9,Simulated extension,SPEND-CMP-EMAIL-04-20110909,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110910,20110910,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,51823,2503,3108.81,Simulated extension,SPEND-CMP-EMAIL-04-20110910,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110911,20110911,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,11754,369,442.32,Simulated extension,SPEND-CMP-EMAIL-04-20110911,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110912,20110912,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,23035,736,710.13,Simulated extension,SPEND-CMP-EMAIL-04-20110912,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110913,20110913,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,22308,483,476.14,Simulated extension,SPEND-CMP-EMAIL-04-20110913,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110914,20110914,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,49649,1158,1570.08,Simulated extension,SPEND-CMP-EMAIL-04-20110914,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110915,20110915,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,11902,256,183.67,Simulated extension,SPEND-CMP-EMAIL-04-20110915,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110916,20110916,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,44325,1730,706.96,Simulated extension,SPEND-CMP-EMAIL-04-20110916,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110917,20110917,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,29404,1328,1885.85,Simulated extension,SPEND-CMP-EMAIL-04-20110917,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110918,20110918,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,9414,455,687.92,Simulated extension,SPEND-CMP-EMAIL-04-20110918,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110919,20110919,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,9746,361,374.45,Simulated extension,SPEND-CMP-EMAIL-04-20110919,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110920,20110920,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,11630,519,233.52,Simulated extension,SPEND-CMP-EMAIL-04-20110920,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110921,20110921,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,32446,1465,1156.01,Simulated extension,SPEND-CMP-EMAIL-04-20110921,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110922,20110922,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,54964,2648,2738.71,Simulated extension,SPEND-CMP-EMAIL-04-20110922,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110923,20110923,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,35936,1317,1293.62,Simulated extension,SPEND-CMP-EMAIL-04-20110923,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110924,20110924,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,37614,849,1477.47,Simulated extension,SPEND-CMP-EMAIL-04-20110924,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110925,20110925,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,10504,389,542.32,Simulated extension,SPEND-CMP-EMAIL-04-20110925,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110926,20110926,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,28145,510,792.41,Simulated extension,SPEND-CMP-EMAIL-04-20110926,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110927,20110927,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,14281,687,773.9,Simulated extension,SPEND-CMP-EMAIL-04-20110927,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110928,20110928,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,43015,568,786.18,Simulated extension,SPEND-CMP-EMAIL-04-20110928,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110929,20110929,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,50144,2134,1949.58,Simulated extension,SPEND-CMP-EMAIL-04-20110929,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20110930,20110930,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,42452,1776,646.54,Simulated extension,SPEND-CMP-EMAIL-04-20110930,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20111001,20111001,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,16262,437,611.99,Simulated extension,SPEND-CMP-EMAIL-04-20111001,True,omnichannel-sim-v1
SPEND-CMP-EMAIL-04-20111002,20111002,CMP-EMAIL-04,MKT_EMAIL,COUNTRY-united-kingdom,41821,1567,2401.19,Simulated extension,SPEND-CMP-EMAIL-04-20111002,True,omnichannel-sim-v1
